j,t,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
7090600104099,2015,0,1,1,1,2,0,1,0,0,0,1,0,1,0
7090600104110,2015,0,0,1,1,0,1,0,0,0,1,1,1,1,0
7090600104121,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7090701501002,2015,1,1,1,0,0,1,0,1,0,0,0,0,1,0
7090701501017,2015,0,0,0,0,0,1,0,0,0,0,0,1,0,1
7090701501032,2015,0,1,1,0,1,0,1,0,0,0,0,0,0,1
7090701501047,2015,1,1,0,1,0,1,0,1,1,0,0,0,1,0
7090701501077,2015,0,0,0,0,0,1,0,1,1,0,0,1,0,0
7090701501092,2015,1,0,0,0,1,0,0,1,0,0,0,1,0,0
7090701501107,2015,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7090701501122,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7090701501137,2015,1,2,0,1,0,1,0,0,1,0,0,0,1,1
7090900601028,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7090900601052,2015,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7090900601076,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,1
7090900601100,2015,0,0,0,1,0,1,0,1,1,1,0,0,1,0
7090900601124,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7090900601129,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7090900601150,2015,0,0,0,0,2,0,1,0,0,0,1,0,0,1
7090900601174,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7090900601198,2015,1,1,1,0,0,1,0,0,1,0,2,0,1,0
7090900601222,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7100100403004,2015,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7100100403022,2015,0,0,1,0,1,0,0,2,1,0,0,1,0,0
7100100403031,2015,0,0,2,0,0,0,1,0,0,0,0,0,1,0
7100100403049,2015,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7100100403058,2015,0,0,1,1,0,0,0,0,2,1,0,0,1,0
7100100403085,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7100100403112,2015,0,1,1,0,0,0,1,0,0,1,1,0,0,0
7100100403139,2015,0,1,0,0,0,1,0,1,1,2,0,0,1,0
7100100403166,2015,2,0,0,0,1,0,0,0,1,0,0,1,0,0
7100100403193,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7100100403220,2015,0,1,0,1,0,1,0,0,2,0,0,1,0,0
7100100403247,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7100301001007,2015,0,0,1,1,1,1,0,0,1,1,2,0,1,0
7100301001028,2015,1,0,1,1,0,1,0,0,1,1,1,0,1,0
7100301001049,2015,1,0,2,0,0,0,1,1,1,0,0,2,0,0
7100301001071,2015,0,0,1,0,0,1,0,0,1,0,0,0,1,0
7100301001076,2015,0,0,0,2,0,1,0,0,1,2,1,2,1,0
7100301001092,2015,0,0,0,1,0,0,1,0,0,2,0,0,1,0
7100301001113,2015,0,0,0,0,1,0,0,0,1,0,1,0,0,1
7100301001148,2015,1,2,0,0,0,1,0,0,1,0,0,1,0,0
7100301001155,2015,0,1,0,1,0,0,0,0,0,2,1,2,1,0
7100301001190,2015,1,0,2,0,0,1,0,0,1,1,0,0,1,0
7100301001239,2015,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7100602401006,2015,1,2,0,0,1,0,0,0,0,0,0,1,0,0
7100602401024,2015,1,1,0,0,0,1,0,0,2,0,0,0,1,0
7100602401042,2015,0,0,0,1,1,0,1,0,0,1,0,1,0,0
7100602401060,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7100602401061,2015,2,0,0,0,0,1,0,0,0,0,0,1,0,0
7100602401065,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7100602401082,2015,1,3,1,3,0,0,1,0,0,1,0,0,1,0
7100602401100,2015,0,0,0,1,0,1,1,0,0,1,2,0,1,0
7100602401118,2015,0,1,2,1,0,1,0,0,0,0,1,0,1,0
7100602401136,2015,0,0,0,1,0,1,0,0,0,1,3,0,1,0
7100602401154,2015,0,0,1,1,1,0,1,0,1,1,0,0,1,0
7100602401172,2015,0,0,1,0,0,0,1,0,0,2,1,0,0,1
7100800105028,2015,1,0,0,0,1,0,0,1,1,0,0,1,0,1
7100800105058,2015,1,0,0,0,1,0,0,0,2,0,0,1,0,0
7100800105073,2015,0,2,2,0,0,1,1,1,0,0,0,0,1,1
7100800105088,2015,0,0,1,0,0,1,0,1,0,1,2,0,1,0
7100800105103,2015,0,0,0,0,1,0,0,0,0,0,1,1,1,0
7100800105118,2015,0,1,1,0,0,1,0,0,1,3,0,0,1,1
7100800105133,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7100800105148,2015,0,1,1,1,0,0,1,0,0,0,1,0,0,1
7100800105163,2015,1,1,0,0,0,1,0,1,0,0,0,0,1,0
7100800105178,2015,0,1,1,1,0,0,1,0,0,0,1,2,1,0
7100901703002,2015,0,1,2,0,0,0,1,0,1,0,1,1,1,0
7100901703014,2015,0,0,1,1,0,1,0,0,0,1,1,0,1,0
7100901703020,2015,1,1,0,2,0,1,0,0,0,1,0,0,1,1
7100901703032,2015,1,1,0,0,0,1,0,0,0,1,0,1,0,1
7100901703038,2015,1,0,1,0,1,0,1,0,0,0,0,1,0,1
7100901703056,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7100901703074,2015,1,0,0,0,1,0,0,1,0,0,0,1,0,0
7100901703092,2015,1,1,3,0,0,1,0,1,1,0,0,0,1,0
7100901703110,2015,1,0,1,0,0,1,0,0,1,1,0,0,1,0
7100901703128,2015,0,1,2,0,0,1,0,0,1,0,0,0,1,0
7100901703146,2015,0,2,1,0,0,1,0,1,0,0,1,0,1,0
7100901703164,2015,0,0,2,1,0,1,0,2,1,0,0,0,1,0
7101202901004,2015,1,0,0,0,0,1,0,1,2,0,0,1,0,0
7101202901020,2015,0,0,0,0,0,0,1,0,0,1,1,0,0,1
7101202901028,2015,0,0,0,1,0,1,0,1,0,0,0,1,1,0
7101202901044,2015,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7101202901052,2015,0,0,2,0,0,1,0,0,2,0,0,0,1,0
7101202901076,2015,0,0,1,1,0,0,1,1,1,1,0,1,1,0
7101202901100,2015,0,1,0,1,1,1,0,2,2,1,1,0,1,0
7101202901124,2015,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7101202901148,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7101202901172,2015,1,0,0,0,0,1,0,0,2,0,0,1,0,1
7101202901196,2015,0,0,1,0,0,1,0,1,1,2,1,0,0,1
7101202901220,2015,1,1,1,0,0,1,0,0,1,1,1,0,1,0
7101600109011,2015,1,1,1,0,0,1,1,1,0,0,0,1,0,0
7101600109031,2015,0,0,1,0,1,0,1,0,0,0,1,1,1,0
7101600109051,2015,0,0,0,0,0,1,0,2,1,1,0,1,0,0
7101600109075,2015,0,0,1,0,0,1,0,0,2,0,0,1,0,0
7101600109091,2015,0,1,0,0,1,1,0,1,1,0,1,1,0,0
7101600109111,2015,1,0,0,0,0,1,0,0,1,2,0,1,0,0
7101600109131,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7101600109151,2015,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7101600109171,2015,1,0,0,0,0,1,0,0,1,2,0,0,1,0
7101600109191,2015,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7101600109211,2015,0,0,0,0,1,0,0,0,0,0,0,1,0,1
7101600109231,2015,1,0,0,0,0,0,1,0,1,0,2,3,1,0
7101600109251,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7101600109271,2015,0,0,2,0,0,0,1,0,0,0,1,0,1,0
7101600109291,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7110100201039,2015,0,2,0,0,0,1,0,0,1,2,0,0,1,0
7110100201072,2015,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7110100201105,2015,0,0,0,1,0,1,0,0,1,1,0,0,1,0
7110100201171,2015,0,0,0,1,0,1,0,0,1,2,0,0,1,0
7110100201204,2015,0,0,0,0,1,0,0,0,1,0,0,1,0,0
7110100201270,2015,1,0,0,0,0,1,0,0,1,1,0,0,1,0
7110100201303,2015,0,0,1,0,1,0,0,0,1,0,0,0,1,0
7110301302003,2015,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7110301302017,2015,1,1,1,0,0,1,0,0,0,1,0,1,0,0
7110301302024,2015,1,1,0,0,1,0,0,1,0,0,0,1,0,0
7110301302038,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7110301302045,2015,0,1,1,0,0,1,0,1,0,0,1,0,1,0
7110301302066,2015,1,1,1,0,0,1,0,0,0,1,1,0,1,0
7110301302087,2015,0,1,0,0,1,1,0,0,0,2,0,0,1,0
7110301302108,2015,0,1,1,0,0,1,0,1,0,0,0,1,0,0
7110301302129,2015,1,1,0,1,0,1,0,0,0,0,0,0,1,0
7110301302150,2015,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7110301302171,2015,0,1,0,0,1,0,0,1,0,0,0,1,0,0
7110301302192,2015,0,1,2,1,0,1,0,1,0,1,0,0,1,0
7110400302027,2015,0,0,0,2,0,1,0,0,0,1,0,1,1,0
7110400302042,2015,0,1,1,1,0,1,0,0,0,1,0,0,1,0
7110400302057,2015,1,1,1,0,1,1,0,0,0,1,2,1,1,0
7110400302072,2015,0,0,2,0,0,1,0,1,0,0,1,0,1,0
7110400302087,2015,0,1,1,0,0,1,0,1,0,0,1,1,0,0
7110400302102,2015,1,1,1,0,0,1,0,0,1,1,1,0,1,0
7110400302132,2015,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7110400302147,2015,0,1,0,1,1,0,0,0,0,1,0,1,1,0
7110400302162,2015,0,0,0,0,0,0,0,0,1,1,1,0,1,0
7110400302177,2015,0,1,1,1,1,0,0,0,0,0,1,0,1,0
7110401603001,2015,1,1,1,0,0,0,1,0,1,2,0,0,1,0
7110401603013,2015,0,1,2,0,1,0,1,0,0,0,1,0,1,0
7110401603019,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7110401603031,2015,0,0,0,0,1,0,0,2,1,0,0,1,0,0
7110401603037,2015,0,0,0,1,1,0,1,0,0,2,1,0,2,0
7110401603055,2015,0,1,1,0,0,1,0,1,0,2,1,0,1,0
7110401603073,2015,0,0,0,0,0,1,0,2,1,2,1,0,1,0
7110401603109,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7110401603127,2015,0,0,0,0,1,0,1,0,1,0,1,0,1,0
7110401603145,2015,0,0,2,0,0,0,0,0,0,0,0,0,0,1
7110401603163,2015,1,1,0,0,0,1,0,1,0,0,0,1,0,0
7110502003003,2015,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7110502003015,2015,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7110502003021,2015,0,1,1,0,0,1,0,0,0,1,0,0,0,0
7110502003033,2015,0,2,0,2,1,0,0,0,0,1,0,0,1,0
7110502003039,2015,0,0,1,0,0,1,0,0,1,0,0,0,1,0
7110502003057,2015,0,1,2,0,0,1,0,0,1,0,0,0,1,0
7110502003075,2015,0,0,1,0,0,1,0,1,1,1,1,0,1,0
7110502003093,2015,0,1,1,0,0,1,0,1,1,0,0,1,0,0
7110502003111,2015,0,1,1,0,0,1,0,1,0,0,0,1,0,0
7110502003129,2015,0,0,1,1,0,0,0,0,1,0,1,1,1,0
7110502003147,2015,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7110800501002,2015,0,0,0,0,0,1,0,1,1,0,0,1,0,0
7110800501014,2015,1,2,1,0,0,1,0,0,0,0,0,0,1,0
7110800501026,2015,0,1,0,1,0,1,0,0,1,1,0,0,1,0
7110800501038,2015,0,0,1,0,0,1,0,0,2,0,0,1,0,0
7110800501059,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7110800501075,2015,1,1,1,0,0,1,0,0,1,0,0,0,1,0
7110800501087,2015,1,1,0,0,0,1,0,0,2,0,0,1,0,0
7110800501099,2015,0,0,0,0,0,1,0,2,1,0,0,1,0,0
7110800501111,2015,2,1,0,0,0,1,0,0,0,0,0,1,0,0
7111100401002,2015,0,0,1,0,0,1,0,0,0,0,0,2,1,1
7111100401011,2015,0,0,0,0,2,1,0,0,0,0,0,0,0,1
7111100401020,2015,0,1,0,0,0,1,0,0,0,0,1,0,1,0
7111100401029,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7111100401038,2015,0,1,0,0,0,1,0,0,0,1,0,1,0,0
7111100401047,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7111100401056,2015,0,0,0,0,1,0,0,1,0,1,0,1,0,0
7111100401065,2015,0,0,0,0,1,1,0,0,0,0,2,1,1,0
7111100401092,2015,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7111100401101,2015,0,0,0,0,1,1,0,0,0,0,0,0,0,1
7111100401119,2015,0,0,0,0,1,0,0,0,0,0,1,1,0,1
7111100401128,2015,0,0,1,0,0,1,0,0,0,0,1,0,1,0
7120100102002,2015,0,1,0,0,0,1,0,1,2,2,0,1,0,0
7120100102020,2015,1,0,0,0,0,1,0,0,2,1,0,0,1,0
7120100102038,2015,0,1,1,0,1,1,0,1,3,1,1,0,1,0
7120100102056,2015,1,1,1,0,1,0,0,0,0,1,2,0,1,0
7120100102074,2015,1,1,0,0,0,1,0,0,0,0,0,1,0,0
7120100102093,2015,0,0,1,0,0,1,0,1,3,0,0,0,1,0
7120100102111,2015,0,0,1,0,1,0,0,0,0,0,0,1,1,0
7120100102132,2015,0,1,0,0,0,1,0,2,1,0,0,1,1,0
7120100102140,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7120100102151,2015,0,0,0,0,1,0,0,1,2,0,0,1,0,0
7120100102170,2015,0,1,1,1,1,1,0,1,0,1,0,0,1,0
7120100102191,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7120101602001,2015,1,1,0,1,0,1,0,0,1,0,0,1,0,0
7120101602009,2015,0,0,0,0,0,1,0,1,1,0,0,0,1,0
7120101602013,2015,1,0,1,1,1,0,0,0,0,0,0,1,0,1
7120101602021,2015,0,0,0,2,0,1,0,0,0,0,0,0,0,1
7120101602025,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7120101602037,2015,0,1,0,0,0,1,0,0,0,2,2,0,1,0
7120101602049,2015,0,1,3,0,0,0,1,0,0,0,0,1,0,1
7120101602061,2015,0,0,1,2,0,0,1,0,1,0,0,0,1,0
7120101602073,2015,1,1,0,0,0,1,0,0,0,1,0,1,0,0
7120101602085,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7120101602097,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7120101602109,2015,0,1,0,0,2,1,0,0,0,0,0,0,1,1
7120102802002,2015,1,1,0,0,0,1,0,0,0,2,1,1,0,0
7120102802012,2015,0,1,1,0,0,1,0,1,0,1,1,1,0,0
7120102802017,2015,0,0,1,0,2,0,1,0,0,0,0,1,0,1
7120102802027,2015,0,0,0,1,0,1,0,0,0,2,0,0,1,0
7120102802032,2015,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7120102802047,2015,0,0,0,0,1,1,0,1,0,3,1,1,0,0
7120102802062,2015,0,2,1,1,0,1,0,1,0,1,0,0,1,0
7120102802077,2015,0,2,1,1,0,0,0,0,0,0,0,1,0,1
7120102802092,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7120102802107,2015,0,0,0,0,0,1,0,2,1,0,0,1,0,0
7120102802122,2015,0,0,1,0,0,1,0,0,0,0,1,0,1,0
7120102802137,2015,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7130101301003,2015,0,0,2,1,2,1,0,0,1,0,1,0,1,0
7130101301015,2015,0,0,0,3,1,1,0,1,2,0,0,1,1,0
7130101301021,2015,0,3,1,0,1,0,0,1,0,0,0,1,0,0
7130101301033,2015,0,0,1,1,0,1,0,1,1,1,1,2,1,0
7130101301039,2015,0,0,0,0,1,1,0,0,0,2,2,2,1,0
7130101301057,2015,0,0,0,0,2,0,0,0,1,0,0,1,0,1
7130101301093,2015,0,0,1,0,1,0,1,0,0,1,1,1,1,0
7130101301111,2015,0,2,1,0,0,0,0,0,0,0,2,0,1,0
7130101301129,2015,0,1,2,1,0,1,0,0,1,0,1,1,1,0
7130101301147,2015,0,0,0,1,1,1,0,0,0,0,2,1,1,0
7130101301165,2015,0,0,0,2,2,1,0,0,0,1,0,0,1,0
7130102505001,2015,0,0,0,0,2,0,0,0,0,0,1,1,0,1
7130102505011,2015,1,0,2,0,0,1,0,0,0,0,1,0,1,0
7130102505016,2015,1,0,0,0,1,0,0,0,0,0,0,2,1,0
7130102505026,2015,0,0,1,0,2,1,0,0,0,1,2,1,1,0
7130102505031,2015,0,2,1,1,0,0,1,0,1,1,0,0,0,1
7130102505046,2015,1,0,0,0,1,1,0,1,1,0,0,1,0,0
7130102505061,2015,0,0,0,0,0,0,1,2,2,0,0,1,0,0
7130102505076,2015,1,1,0,0,2,0,0,1,1,0,1,1,0,1
7130102505091,2015,1,1,2,0,0,1,0,0,0,1,1,0,1,0
7130102505106,2015,1,2,0,0,1,0,0,0,0,0,0,1,0,0
7130102505121,2015,1,3,0,0,1,0,1,0,0,0,0,1,1,0
7130102505136,2015,0,1,1,0,0,1,0,2,0,0,0,0,1,1
7140100402004,2015,2,0,0,0,1,0,0,0,0,0,0,1,0,0
7140100402026,2015,0,1,2,1,0,1,0,2,1,1,2,0,1,0
7140100402047,2015,0,0,1,1,1,0,0,0,2,0,0,2,0,1
7140100402068,2015,0,0,0,0,1,0,1,1,0,0,0,2,0,0
7140100402089,2015,0,1,0,1,0,0,1,0,0,2,0,0,1,0
7140100402107,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7140100402111,2015,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7140100402132,2015,1,0,2,1,0,1,0,1,1,1,0,0,1,1
7140100402153,2015,0,2,0,0,0,1,0,2,1,2,0,0,1,0
7140100402175,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7140100402196,2015,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7140100402231,2015,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7140101303006,2015,0,1,0,0,0,1,0,1,1,2,1,0,1,0
7140101303018,2015,0,0,2,2,0,0,1,0,1,0,0,1,1,0
7140101303024,2015,0,0,0,0,0,0,1,0,0,0,3,0,1,3
7140101303036,2015,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7140101303042,2015,0,0,0,1,0,0,1,0,0,0,1,1,0,1
7140101303060,2015,0,1,1,0,0,1,0,1,1,1,3,0,1,0
7140101303078,2015,0,0,1,0,0,0,0,0,0,1,1,1,0,2
7140101303096,2015,0,0,0,0,0,0,1,0,0,1,0,1,0,1
7140101303114,2015,0,0,1,0,0,0,1,0,0,0,1,1,1,1
7140101303132,2015,1,1,1,0,0,0,0,1,2,0,0,0,1,0
7140101303168,2015,0,0,0,1,0,0,1,0,0,0,0,1,1,0
7150100704003,2015,1,2,1,0,0,1,0,1,0,0,0,1,0,0
7150100704015,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7150100704021,2015,0,0,0,2,2,0,0,0,0,0,0,1,1,0
7150100704027,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7150100704040,2015,0,1,0,2,2,0,1,0,0,1,0,0,1,0
7150100704058,2015,0,1,1,1,1,1,0,0,1,1,0,1,1,0
7150100704076,2015,1,0,0,2,0,1,0,0,2,2,0,0,1,0
7150100704094,2015,0,1,2,0,0,0,1,1,0,1,0,2,0,0
7150100704112,2015,0,0,0,1,0,0,1,0,0,0,0,1,0,1
7150100704130,2015,0,0,0,1,4,0,1,1,0,0,0,1,0,0
7150100704148,2015,0,1,3,1,0,1,0,1,2,0,0,0,1,0
7150100704166,2015,0,1,1,1,1,0,1,0,1,1,1,1,0,1
7150102609006,2015,1,1,2,1,0,0,1,0,0,0,2,1,1,0
7150102609022,2015,1,1,0,0,1,0,0,1,0,0,0,1,0,0
7150102609030,2015,1,0,1,2,0,1,0,0,2,1,0,0,1,1
7150102609046,2015,0,0,0,0,0,1,0,1,2,0,0,1,0,0
7150102609054,2015,1,1,0,0,0,1,0,0,2,1,1,1,1,1
7150102609078,2015,1,0,0,0,1,0,0,1,1,0,0,1,0,0
7150102609102,2015,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7150102609126,2015,0,0,1,0,1,0,1,2,1,1,0,1,0,0
7150102609150,2015,1,1,0,0,1,0,1,1,1,1,0,1,1,0
7150102609174,2015,0,2,0,1,0,1,0,1,1,1,0,0,1,0
7150102609198,2015,0,1,0,0,0,1,0,0,0,2,0,0,1,0
7150102609222,2015,0,1,0,1,0,1,0,1,1,0,0,1,1,0
7150104404007,2015,0,1,1,0,0,1,0,2,0,0,0,1,0,0
7150104404031,2015,1,0,1,0,0,1,0,1,1,0,0,1,0,0
7150104404048,2015,0,1,1,0,0,1,0,0,0,1,1,0,1,0
7150104404058,2015,0,1,0,0,0,0,0,1,0,1,0,1,0,1
7150104404063,2015,0,0,0,0,0,0,1,1,1,0,0,1,1,0
7150104404083,2015,0,0,1,1,0,1,0,1,2,0,0,0,1,0
7150104404107,2015,0,0,1,0,3,0,1,0,0,1,1,0,1,0
7150104404131,2015,1,2,1,1,0,1,0,1,0,1,1,0,1,0
7150104404155,2015,0,1,1,0,1,1,0,0,0,1,1,0,1,0
7150104404179,2015,2,0,0,0,0,1,0,0,0,1,0,1,0,0
7150104404203,2015,0,1,1,0,0,1,0,2,0,1,2,0,1,1
7150104404227,2015,1,1,0,0,0,1,0,1,0,0,0,1,0,0
7160100803006,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7160100803018,2015,2,1,1,0,0,1,0,0,2,0,0,0,1,0
7160100803024,2015,1,0,1,2,0,1,0,0,0,0,0,2,1,0
7160100803036,2015,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7160100803042,2015,0,1,1,1,0,0,1,1,1,0,0,0,1,0
7160100803061,2015,0,1,1,2,1,1,0,0,0,1,1,1,1,1
7160100803079,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7160100803098,2015,0,0,1,1,2,0,1,1,1,1,1,2,1,0
7160100803119,2015,0,0,0,1,0,0,1,0,0,0,0,2,1,0
7160100803159,2015,1,2,1,1,0,1,0,0,0,1,0,0,1,0
7160100803174,2015,0,0,2,0,0,0,1,0,0,0,1,2,1,1
7160101705001,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7160101705009,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7160101705019,2015,1,2,0,0,0,1,0,0,0,0,1,1,0,0
7160101705034,2015,0,0,1,2,2,1,0,0,1,0,1,0,1,0
7160101705049,2015,0,1,1,0,1,0,1,0,0,1,1,0,1,0
7160101705065,2015,0,0,0,0,1,0,0,1,2,0,0,1,0,0
7160101705080,2015,0,0,2,1,0,0,0,0,1,0,0,0,1,0
7160101705095,2015,1,1,1,0,0,1,0,1,0,0,0,2,0,0
7160101705110,2015,1,0,2,0,0,1,0,0,1,2,0,1,0,0
7160101705125,2015,0,0,0,1,1,1,0,0,0,2,1,0,0,0
7160101705137,2015,0,1,0,0,1,0,0,1,0,0,0,1,0,0
7160101705142,2015,1,1,3,1,1,1,0,0,1,0,0,1,3,1
7170100103001,2015,0,1,0,0,0,1,0,0,0,2,0,0,0,0
7170100103028,2015,0,0,1,0,0,0,0,0,0,1,0,1,0,1
7170100103055,2015,0,1,1,0,0,0,0,0,0,1,2,0,1,0
7170100103072,2015,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7170100103110,2015,1,0,1,2,0,1,0,0,2,1,0,0,1,0
7170100103137,2015,0,1,1,0,0,1,0,0,1,0,0,1,0,0
7170100103164,2015,2,0,1,0,0,0,1,0,2,0,0,1,0,0
7170100103182,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7170100103192,2015,0,0,1,1,0,0,0,0,1,1,0,0,0,1
7170100103219,2015,0,0,0,0,1,0,1,0,0,2,0,1,0,1
7170100103246,2015,0,0,0,0,1,0,1,2,1,1,0,1,0,0
7170200104008,2015,1,0,1,0,2,0,0,0,0,0,3,2,1,0
7170200104016,2015,0,0,1,0,0,0,0,0,2,0,0,1,1,0
7170200104024,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7170200104032,2015,0,0,0,0,0,2,0,0,1,1,0,1,1,0
7170200104040,2015,0,0,0,0,0,1,0,0,1,1,0,1,0,1
7170200104048,2015,0,1,1,0,2,0,0,1,0,0,0,0,1,1
7170200104056,2015,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7170200104072,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7170200104080,2015,0,1,1,0,0,1,0,0,0,0,0,1,0,0
7170200104088,2015,0,2,1,1,0,1,0,0,0,1,1,2,1,0
7170200104096,2015,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7170200803003,2015,0,0,1,1,0,1,0,0,1,0,1,1,1,0
7170200803011,2015,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7170200803015,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7170200803023,2015,1,1,1,0,0,1,0,0,0,1,0,0,1,0
7170200803039,2015,1,1,0,0,0,1,0,0,0,0,0,1,0,0
7170200803051,2015,0,1,1,1,1,0,1,0,0,0,1,2,1,0
7170200803063,2015,0,1,1,1,1,1,0,1,1,1,0,0,1,0
7170200803075,2015,0,1,0,0,0,1,0,1,0,2,0,1,0,0
7170200803087,2015,0,1,0,0,0,1,0,1,0,2,0,1,0,0
7170200803099,2015,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7170200803111,2015,0,0,2,1,0,1,0,0,0,1,0,0,1,0
7170301401006,2015,0,0,1,0,0,0,1,1,1,1,0,0,1,0
7170301401018,2015,0,0,2,0,3,0,1,0,0,1,0,0,1,0
7170301401024,2015,0,1,1,0,0,1,0,0,0,0,0,1,0,0
7170301401036,2015,1,0,1,1,0,1,0,0,2,0,0,0,1,0
7170301401042,2015,0,0,0,2,3,0,1,0,0,0,0,0,0,1
7170301401060,2015,0,0,0,2,2,1,1,0,0,0,2,1,0,0
7170301401078,2015,1,2,1,0,0,1,0,0,0,0,0,1,0,0
7170301401096,2015,0,2,1,0,0,1,0,0,0,0,0,0,1,0
7170301401114,2015,0,1,1,0,3,1,0,1,0,1,1,1,1,0
7170301401132,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7170301401150,2015,1,0,1,0,0,0,0,0,2,1,0,1,1,0
7170301401168,2015,1,0,1,0,1,1,0,0,0,1,1,2,1,0
7170402501006,2015,0,0,0,0,2,1,1,0,0,0,1,1,1,0
7170402501018,2015,1,2,1,0,2,0,1,0,0,0,2,1,1,0
7170402501024,2015,0,1,3,0,1,0,1,0,0,0,0,1,1,0
7170402501036,2015,1,1,1,1,0,0,0,0,0,0,1,0,1,0
7170402501042,2015,0,0,1,2,0,0,0,1,1,2,0,0,1,0
7170402501060,2015,0,1,0,0,0,1,0,1,1,0,0,0,1,0
7170402501078,2015,0,0,0,0,2,1,1,0,0,0,1,0,0,1
7170402501096,2015,0,0,1,0,0,1,0,1,1,1,1,0,1,0
7170402501114,2015,0,1,0,0,0,1,0,2,0,1,0,0,1,0
7170402501132,2015,0,0,1,0,2,0,0,0,0,0,1,0,1,0
7170402501168,2015,0,1,1,0,0,1,0,0,0,0,0,0,0,1
7180100101001,2015,0,0,0,0,0,1,0,1,1,3,0,0,1,0
